Player,Squad,Comp,Position_Primary,Age_Group,Age,Min,MP,Starts,Gls,Ast,xG,xAG,90s,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shot_Accuracy,Pass_Completion_Rate,Tackles_per_90,Interceptions_per_90,Age_Squared,Age_x_Goals,Minutes_x_Goals_per_90,market_value_in_eur,Log_Market_Value,Value_per_Goal,League_de Bundesliga,League_eng Premier League,League_es La Liga,League_fr Ligue 1,League_it Serie A,Position_DF,Position_FW,Position_GK,Position_MF
Gabriel Strefezza,Como,it Serie A,FW,Prime,27.0,2619,37,32,6,4,3.7,3.9,29.1,0.20611473720371004,0.13740982480247335,0.3435245620061834,0.12710408794228786,0.1339745791824115,1.9924424596358639,0.3620065505947251,0.7556066009792661,1.9580900034352455,0.4465819306080384,729.0,162.0,539.8144967365166,6000000,15.607270193858982,857142.8571428572,False,False,False,False,True,False,True,False,False
Cristhian Stuani,Girona,es La Liga,FW,Veteran,37.0,1078,32,6,11,2,8.1,0.6,11.977777777777778,0.888505159277531,0.1668365928260265,1.0844378533691723,0.6756882009454074,0.05005097784780795,2.585967188803411,0.5159625927120284,0.6947600805142523,0.7507646677171192,0.5839280748910928,1369.0,407.0,989.1741588655112,1200000,13.997832948091215,100000.0,False,False,True,False,False,False,True,False,False
Denis Suárez,Villarreal,es La Liga,MF,Veteran,30.0,608,21,7,1,1,0.9,1.5,6.7555555555555555,0.1478075217605518,0.1478075217605518,0.2956150435211036,0.13302676958449663,0.22171128264082773,1.4780752176055183,0.2997002997002997,0.7834782309886258,1.7736902611266219,0.44342256528165547,900.0,30.0,89.8669732304155,1300000,14.077875591662238,650000.0,False,False,True,False,False,False,False,False,True
Gabriel Suazo,Toulouse,fr Ligue 1,DF,Prime,26.0,2163,30,23,0,6,0.8,3.8,24.033333333333335,0.0,0.24954942464993757,0.24954942464993757,0.03327325661999168,0.15804796894496045,0.29114099542492716,0.5706134094151213,0.796467977019415,2.453902675724386,1.4972965478996254,676.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,False,True,False,True,False,False,False
Yukinari Sugawara,Southampton,eng Premier League,DF,Prime,24.0,1557,30,16,1,1,0.5,2.2,17.3,0.05777007510109762,0.05777007510109762,0.11554015020219524,0.02888503755054881,0.1270941652224148,0.8087810514153667,0.35688793718772305,0.8002154857970168,1.7908723281340264,0.6354708261120738,576.0,24.0,89.948006932409,12000000,16.300417291085605,6000000.0,False,True,False,False,False,True,False,False,False
Niklas Süle,Dortmund,de Bundesliga,DF,Prime,28.0,1053,15,12,0,0,0.6,0.1,11.7,0.0,0.0,0.0,0.05123825789923143,0.008539709649871906,0.7685738684884714,0.22197558268590456,0.9274954424792913,1.1955593509820668,0.3415883859948762,784.0,0.0,0.0,8000000,15.894952224644102,8000000.0,True,False,False,False,False,True,False,False,False
Ibrahim Sulemana,Atalanta,it Serie A,MF,Young,21.0,283,9,3,2,0,0.6,0.0,3.1444444444444444,0.6340260655160268,0.0,0.6340260655160268,0.19020781965480804,0.0,1.585065163790067,0.3992015968063872,0.8832842619854453,2.8531172948221206,0.0,441.0,42.0,179.4293765410356,6000000,15.607270193858982,2000000.0,False,False,False,False,True,False,False,False,True
Kamaldeen Sulemana,Southampton,eng Premier League,FW,Young,22.0,1402,26,17,1,1,1.5,1.0,15.577777777777778,0.0641528262884026,0.0641528262884026,0.1283056525768052,0.09622923943260389,0.0641528262884026,1.8604319623636754,0.2757669769045157,0.7982969664715275,1.411362178344857,0.38491695773041557,484.0,22.0,89.94226245634044,13000000,16.380459992348886,6500000.0,False,True,False,False,False,False,True,False,False
Crysencio Summerville,West Ham,eng Premier League,FW,Young,22.0,786,19,7,1,1,1.6,1.7,8.733333333333333,0.11437285550895922,0.11437285550895922,0.22874571101791843,0.18299656881433476,0.19443385436523067,1.6012199771254292,0.28551034975017847,0.763749458682729,1.4868471216164698,0.0,484.0,22.0,89.89706443004195,22000000,16.906553056777135,11000000.0,False,True,False,False,False,False,True,False,False
Suso,Sevilla,es La Liga,FW,Veteran,30.0,606,16,4,0,2,0.7,1.6,6.733333333333333,0.0,0.2965892239248641,0.2965892239248641,0.10380622837370242,0.23727137913989127,2.3727137913989127,0.24984384759525294,0.7402405132334225,1.4829461196243203,0.5931784478497282,900.0,0.0,0.0,2500000,14.731801689838349,2500000.0,False,False,True,False,False,False,True,False,False
Zion Suzuki,Parma,it Serie A,GK,Young,21.0,3314,37,37,0,0,0.0,0.0,36.82222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737922874847093,0.02715014027572476,0.0,441.0,0.0,0.0,14000000,16.454567959008102,14000000.0,False,False,False,False,True,False,False,True,False
Mattias Svanberg,Wolfsburg,de Bundesliga,MF,Prime,25.0,1219,20,14,3,1,3.6,1.7,13.544444444444444,0.22132961718173622,0.07377653906057874,0.29510615624231495,0.26559554061808344,0.12542011640298384,1.5493073202721535,0.3331746787244169,0.686984430121217,1.4755307812115748,1.1066480859086811,625.0,75.0,269.80080334453646,12000000,16.300417291085605,3000000.0,True,False,False,False,False,False,False,False,True
Daniel Svensson,Dortmund,de Bundesliga,DF,Young,22.0,781,12,8,1,3,0.8,1.2,8.677777777777777,0.11510423327791279,0.34531269983373836,0.46041693311165116,0.09208338662233023,0.13812507993349535,0.6906253996674767,0.3327787021630616,0.7927405887205489,1.7265634991686918,0.575521166389564,484.0,22.0,89.89640619004989,5500000,15.520258832020865,2750000.0,True,False,False,False,False,True,False,False,False
Marin Šverko,Venezia,it Serie A,DF,Prime,26.0,1117,16,12,1,0,0.3,0.3,12.411111111111111,0.08050809553627337,0.0,0.08050809553627337,0.02415242866088201,0.02415242866088201,0.2415242866088201,0.33222591362126247,0.822245477649873,1.6101619107254674,1.288129528580374,676.0,26.0,89.92754271401736,1200000,13.997832948091215,600000.0,False,False,False,False,True,True,False,False,False
Mile Svilar,Roma,it Serie A,GK,Prime,24.0,3420,38,38,0,0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.026308866087871613,0.0,0.7888910973879548,0.0,0.0,576.0,0.0,0.0,17000000,16.648723960844016,17000000.0,False,False,False,False,True,False,False,True,False
Michael Svoboda,Venezia,it Serie A,DF,Prime,25.0,1314,16,15,1,0,0.2,0.6,14.6,0.06844626967830253,0.0,0.06844626967830253,0.013689253935660508,0.04106776180698152,0.2737850787132101,0.9900990099009901,0.8479994209961279,1.7796030116358659,1.5058179329226558,625.0,25.0,89.93839835728953,3000000,14.914123179965662,1500000.0,False,False,False,False,True,True,False,False,False
Williot Swedberg,Celta Vigo,es La Liga,FW,Young,20.0,1348,32,15,4,5,5.2,2.6,14.977777777777778,0.26688412780784343,0.3336051597598043,0.6004892875676477,0.34694936615019645,0.17347468307509822,2.1350730224627474,0.46860356138706655,0.7327621828599763,1.5345837348950997,0.20016309585588257,400.0,80.0,359.7598042849729,5000000,15.424948670398354,1000000.0,False,False,True,False,False,False,True,False,False
Abakar Sylla,Strasbourg,fr Ligue 1,DF,Young,21.0,950,21,10,1,0,0.4,0.1,10.555555555555555,0.09464717635923862,0.0,0.09464717635923862,0.03785887054369545,0.009464717635923863,0.4732358817961931,0.1996007984031936,0.8860047719639519,2.5554737616994427,1.0411189399516247,441.0,21.0,89.91481754127669,12000000,16.300417291085605,6000000.0,False,False,False,True,False,True,False,False,False
Issiaga Sylla,Montpellier,fr Ligue 1,DF,Veteran,30.0,1156,19,15,1,0,1.8,0.6,12.844444444444445,0.07779410493560376,0.0,0.07779410493560376,0.14002938888408678,0.046676462961362256,0.8557351542916415,0.18165304268846502,0.7726328129162893,1.9448526233900942,0.7779410493560377,900.0,30.0,89.92998530555795,2000000,14.508658238524095,1000000.0,False,False,False,True,False,True,False,False,False
Mamadou Sylla,Valladolid,es La Liga,FW,Veteran,30.0,1583,29,17,5,1,5.1,1.7,17.58888888888889,0.28410884525538227,0.05682176905107645,0.3409306143064587,0.2897910221604899,0.09659700738682997,1.022791842919376,0.1665741254858412,0.627637317825609,0.4545741524086116,0.17046530715322936,900.0,150.0,449.7443020392701,1500000,14.220976332738882,250000.0,False,False,True,False,False,False,True,False,False
Sammie Szmodics,Ipswich Town,eng Premier League,FW,Prime,28.0,992,20,13,4,0,3.4,0.2,11.022222222222222,0.3625742773693222,0.0,0.3625742773693222,0.30818813576392384,0.01812871386846611,1.9035149561889415,0.5711565920990004,0.741256653897816,1.4502971094772887,0.5438614160539833,784.0,112.0,359.6736831503676,12000000,16.300417291085605,2400000.0,False,True,False,False,False,False,True,False,False
Dominik Szoboszlai,Liverpool,eng Premier League,MF,Prime,23.0,2491,36,29,6,6,7.3,7.4,27.677777777777777,0.21670211485212088,0.21670211485212088,0.43340422970424175,0.26365423973674706,0.2672659416509491,2.4198402825153495,0.32830920758095805,0.8426562582733867,1.3724467273967655,0.3250531722781813,529.0,138.0,539.804968096633,80000000,18.197537205138154,11428571.42857143,False,True,False,False,False,False,False,False,True
Alexander Sørloth,Atlético Madrid,es La Liga,FW,Prime,28.0,1566,35,15,20,2,16.8,1.6,17.4,0.888505159277531,0.11487650775416428,1.0974747638345033,0.8276814461978503,0.09190120620333142,4.480183802412407,0.5127547750288424,0.6378652405225481,0.5169442848937392,0.05743825387708214,784.0,560.0,1798.9661114302125,25000000,17.034386422832473,1190476.1904761905,False,False,True,False,False,False,True,False,False
Haris Tabakovic,Hoffenheim,de Bundesliga,FW,Veteran,30.0,821,22,6,3,1,3.3,1.2,9.122222222222222,0.32850711765421586,0.10950237255140528,0.43800949020562113,0.36135782941963746,0.13140284706168634,3.2850711765421585,0.3332222592469177,0.6290784470212666,0.32850711765421586,0.10950237255140528,900.0,90.0,269.7043435941112,3000000,14.914123179965662,750000.0,True,False,False,False,False,False,True,False,False
Nicolás Tagliafico,Lyon,fr Ligue 1,DF,Veteran,31.0,1902,24,22,3,1,3.0,0.8,21.133333333333333,0.141888696200536,0.04729623206684534,0.18918492826738137,0.141888696200536,0.03783698565347628,1.3242944978716695,0.24991074616208495,0.8662117622439294,2.695885227810184,1.7026643544064322,961.0,93.0,269.8723001734195,7000000,15.76142084987672,1750000.0,False,False,False,True,False,True,False,False,False
Jonathan Tah,Leverkusen,de Bundesliga,DF,Prime,28.0,2970,33,33,3,0,1.1,0.4,33.0,0.09088155104513784,0.0,0.09088155104513784,0.033323235383217215,0.012117540139351714,0.7270524083611027,0.29154518950437314,0.9289695583821637,0.5755831566192063,1.0905786125416541,784.0,84.0,269.9182066040594,30000000,17.216707972959764,7500000.0,True,False,False,False,False,True,False,False,False
Renato Tapia,Leganés,es La Liga,MF,Prime,29.0,2424,34,28,1,0,0.6,0.4,26.933333333333334,0.037114932574539156,0.0,0.037114932574539156,0.02226895954472349,0.014845973029815662,0.5196090560435481,0.4282655246252677,0.7831702507453201,2.2640108870468882,1.0021031795125572,841.0,29.0,89.96659656068292,3500000,15.068273812173887,1750000.0,False,False,True,False,False,False,False,False,True
Edmond Tapsoba,Leverkusen,de Bundesliga,DF,Prime,25.0,2507,29,29,0,0,1.1,0.2,27.855555555555554,0.0,0.0,0.0,0.03947525818413813,0.007177319669843295,0.753618565333546,0.09519276534983341,0.8635858844529186,1.3995773356194425,0.8612783603811954,625.0,0.0,0.0,40000000,17.50439003707821,40000000.0,True,False,False,False,False,True,False,False,False
Florian Tardieu,Saint-Étienne,fr Ligue 1,MF,Veteran,32.0,1252,24,13,2,4,0.6,1.3,13.911111111111111,0.14366669327160986,0.2873333865432197,0.4310000798148296,0.04310000798148296,0.09338335062654642,1.1493335461728789,0.1873828856964397,0.8578395080009082,1.2930002394444888,1.0775001995370739,1024.0,64.0,179.87069997605553,700000,13.45883704259595,233333.33333333334,False,False,False,True,False,False,False,False,True
Mehdi Taremi,Inter,it Serie A,FW,Veteran,32.0,807,25,7,1,2,3.5,1.6,8.966666666666667,0.11139992573338285,0.2227998514667657,0.33419977720014854,0.38989974006684,0.17823988117341255,1.448199034533977,0.3843197540353574,0.8008311328513917,0.77979948013368,0.0,1024.0,32.0,89.89974006683997,5000000,15.424948670398354,2500000.0,False,False,False,False,True,False,True,False,False
Matt Targett,Newcastle Utd,eng Premier League,DF,Prime,28.0,21,2,0,0,0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327115256495669,0.0,2.8347121037593386,784.0,0.0,0.0,8000000,15.894952224644102,8000000.0,False,True,False,False,False,True,False,False,False
Oussama Targhalline,Le Havre,fr Ligue 1,MF,Young,22.0,990,14,12,0,0,0.1,0.7,11.0,0.0,0.0,0.0,0.009082652134423252,0.06357856494096276,0.45413260672116257,0.0,0.7963204503329443,1.7257039055404177,1.7257039055404177,484.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,False,True,False,False,False,False,True
James Tarkowski,Everton,eng Premier League,DF,Veteran,31.0,2922,33,33,1,1,1.3,2.9,32.46666666666667,0.030791337370419787,0.030791337370419787,0.061582674740839574,0.04002873858154573,0.08929487837421739,0.4618700605562968,0.2664890073284477,0.8100712397578314,1.9706455917068664,1.2624448321872113,961.0,31.0,89.97228779636661,10000000,16.118095750958314,5000000.0,False,True,False,False,False,True,False,False,False
César Tárrega,Valencia,es La Liga,DF,Young,22.0,3026,34,34,2,0,1.9,0.1,33.62222222222222,0.05946678119528231,0.0,0.05946678119528231,0.05649344213551819,0.0029733390597641157,0.5946678119528231,0.2998500749625187,0.8439666432231488,1.4569361392844167,0.6541345931481054,484.0,44.0,179.94647989692427,6000000,15.607270193858982,2000000.0,False,False,True,False,False,True,False,False,False
Nuno Tavares,Lazio,it Serie A,DF,Prime,24.0,1686,23,22,0,8,1.1,4.8,18.733333333333334,0.0,0.42681842432865014,0.42681842432865014,0.0586875333451894,0.25609105459719006,1.4938644851502754,0.1785076758300607,0.7869406243702076,1.4938644851502754,1.1203983638627066,576.0,0.0,0.0,25000000,17.034386422832473,25000000.0,False,False,False,False,True,True,False,False,False
Marcus Tavernier,Bournemouth,eng Premier League,FW,Prime,25.0,1939,29,20,3,5,5.5,4.0,21.544444444444444,0.13918243208412803,0.2319707201402134,0.3711531522243414,0.25516779215423474,0.1855765761121707,2.644466209598433,0.2981932994211542,0.7376794680999132,1.9949481932058353,0.2319707201402134,625.0,75.0,269.87473581112425,20000000,16.811242881518265,5000000.0,False,True,False,False,False,False,True,False,False
Charlie Taylor,Southampton,eng Premier League,DF,Veteran,30.0,356,8,3,0,0,0.0,0.1,3.9555555555555557,0.0,0.0,0.0,0.0,0.02521714766040908,0.0,0.0,0.878884354961661,1.7652003362286355,1.260857383020454,900.0,0.0,0.0,2800000,14.845130332288226,2800000.0,False,True,False,False,False,True,False,False,False
Jack Taylor,Ipswich Town,eng Premier League,MF,Prime,26.0,860,32,4,1,0,0.7,0.5,9.555555555555555,0.10454175862469509,0.0,0.10454175862469509,0.07317923103728656,0.05227087931234754,1.9862934138692068,0.21041557075223566,0.8289589320918743,2.0908351724939016,0.9408758276222559,676.0,26.0,89.90591241723777,3000000,14.914123179965662,1500000.0,False,True,False,False,False,False,False,False,True
Loum Tchaouna,Lazio,it Serie A,FW,Young,20.0,660,24,6,1,0,2.5,0.6,7.333333333333333,0.13617793917385385,0.0,0.13617793917385385,0.3404448479346346,0.0817067635043123,3.1320926009986385,0.3476749239461104,0.6963280838832436,1.0894235133908308,0.5447117566954154,400.0,20.0,89.87743985474354,10000000,16.118095750958314,5000000.0,False,False,False,False,True,False,True,False,False
Jackson Tchatchoua,Hellas Verona,it Serie A,DF,Young,22.0,3167,36,36,2,3,1.6,2.8,35.18888888888889,0.05681997537801067,0.08522996306701601,0.14204993844502667,0.04545598030240854,0.07954796552921493,0.511379778402096,0.1665741254858412,0.743332652463122,1.4204993844502667,0.3977398276460747,484.0,44.0,179.9488620221598,8000000,15.894952224644102,2666666.6666666665,False,False,False,False,True,True,False,False,False
Enzo Tchato,Montpellier,fr Ligue 1,DF,Young,21.0,1899,27,21,0,0,0.1,1.5,21.1,0.0,0.0,0.0,0.004737091425864519,0.07105637138796778,0.18948365703458073,0.49875311720698257,0.7494975297274284,2.273803884414969,1.0421601136901941,441.0,0.0,0.0,2500000,14.731801689838349,2500000.0,False,False,False,True,False,True,False,False,False
Aurélien Tchouaméni,Real Madrid,es La Liga,DF,Prime,24.0,2689,32,31,0,0,1.7,0.6,29.877777777777776,0.0,0.0,0.0,0.0568794378973196,0.02007509572846574,0.6357113647347485,0.15781167806417673,0.9229584051436783,1.5725491653964832,1.539090672515707,576.0,0.0,0.0,80000000,18.197537205138154,40000000.0,False,False,True,False,False,True,False,False,False
Álvaro Tejero,Espanyol,es La Liga,MF,Prime,28.0,1238,28,13,1,4,0.6,2.9,13.755555555555556,0.07264508838485753,0.2905803535394301,0.36322544192428763,0.043587053030914515,0.21067075631608684,1.234966502542578,0.23515579071134624,0.7236306129295059,1.0170312373880055,0.9443861490031479,784.0,28.0,89.93461942045363,2000000,14.508658238524095,1000000.0,False,False,True,False,False,False,False,False,True
Martín Tejón,Valencia,es La Liga,MF,Young,20.0,49,4,0,0,0,0.1,0.0,0.5444444444444444,0.0,0.0,0.0,0.18036072144288579,0.0,1.8036072144288577,0.0,0.7689350249903882,3.6072144288577155,0.0,400.0,0.0,0.0,500000,13.122365377402328,500000.0,False,False,True,False,False,False,False,False,True
Mathys Tel,Tottenham,eng Premier League,FW,Young,19.0,911,13,11,2,1,3.0,2.6,10.122222222222222,0.19739006470007678,0.09869503235003839,0.29608509705011515,0.29608509705011515,0.2566070841100998,2.1712907117008444,0.3634711494775102,0.6954625765948649,1.5791205176006142,0.19739006470007678,361.0,38.0,179.82234894176995,40000000,17.50439003707821,13333333.333333334,False,True,False,False,False,False,True,False,False
Mathys Tel,Bayern Munich,de Bundesliga,FW,Young,19.0,256,8,2,0,1,0.7,0.3,2.8444444444444446,0.0,0.3503308680420397,0.3503308680420397,0.24523160762942778,0.10509926041261192,3.503308680420397,0.2997002997002997,0.8436840871806891,0.7006617360840794,0.3503308680420397,361.0,0.0,0.0,40000000,17.50439003707821,40000000.0,True,False,False,False,False,False,True,False,False
Nathan Tella,Leverkusen,de Bundesliga,MF,Prime,25.0,1359,27,17,2,4,3.1,1.5,15.1,0.13236267372600927,0.26472534745201853,0.3970880211780278,0.20516214427531437,0.09927200529450696,1.8530774321641297,0.3570153516601214,0.7463339261246028,1.0589013898080741,0.26472534745201853,625.0,50.0,179.88087359364658,18000000,16.705882371415992,6000000.0,True,False,False,False,False,False,False,False,True
Nahuel Tenaglia,Alavés,es La Liga,DF,Prime,28.0,2922,34,33,2,1,2.2,1.6,32.46666666666667,0.061582674740839574,0.030791337370419787,0.09237401211125937,0.06774094221492354,0.049266139792671665,0.8313661090013343,0.29618659755646054,0.721271480344111,2.9559683875603,1.44719285640973,784.0,56.0,179.94457559273323,3000000,14.914123179965662,1000000.0,False,False,True,False,False,True,False,False,False
Arnau Tenas,Paris S-G,fr Ligue 1,GK,Prime,23.0,90,1,1,0,1,0.0,0.2,1.0,0.0,0.52117800951125,0.9900990099009901,0.0,0.19801980198019803,0.0,0.0,0.9684473601999376,0.0,0.0,529.0,0.0,0.0,4000000,15.201805169084134,4000000.0,False,False,False,True,False,False,False,True,False
Casper Tengstedt,Hellas Verona,it Serie A,FW,Prime,24.0,1517,25,20,6,1,5.3,0.9,16.855555555555554,0.3557546610448646,0.059292443507477435,0.415047104552342,0.3142499505896304,0.05336319915672969,2.193820409776665,0.27019724398811135,0.6744740109392302,0.41504710455234206,0.23716977402990974,576.0,144.0,539.6798208050595,7000000,15.76142084987672,1000000.0,False,False,False,False,True,False,True,False,False
Marc-André ter Stegen,Barcelona,es La Liga,GK,Veteran,32.0,674,8,8,0,0,0.0,0.0,7.488888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282498705230867,0.0,0.0,1024.0,0.0,0.0,15000000,16.52356082573315,15000000.0,False,False,True,False,False,False,False,True,False
